,username,datetime,comment,likes,url
113,mishelleatran,2020-02-04T17:15:26.000Z,@itsthatgb55 🤣🤣🤣🤣 omg we have to watch this!,1 like,https://www.instagram.com/p/B8IGu_Nlv8Q/
114,nurse_julie1,2020-02-04T17:20:01.000Z,Oh yeah!!! We’d be ready!!! ❤️,Reply,https://www.instagram.com/p/B8IGu_Nlv8Q/
115,christinap1604,2020-02-04T18:18:15.000Z,Lol,Reply,https://www.instagram.com/p/B8IGu_Nlv8Q/
116,bryansiviramusic,2020-02-04T20:43:24.000Z,Este chino es un vacilon hasta para tocar la puerta 😂😂😂😂😂,Reply,https://www.instagram.com/p/B8IGu_Nlv8Q/
117,wiesejosh,2020-02-04T21:56:08.000Z,Lady by Styx..the kids still like Styx right?,Reply,https://www.instagram.com/p/B8IGu_Nlv8Q/
118,donnyosmond,2020-02-04T22:41:03.000Z,Verified,3 likes,https://www.instagram.com/p/B8IGu_Nlv8Q/
119,msleedennis,2020-02-05T13:53:48.000Z,I would sing an opera song 😁🎧🎶,Reply,https://www.instagram.com/p/B8IGu_Nlv8Q/
120,cross_lio,2020-02-05T18:42:29.000Z,Y'all gon get shot trying to be funny !!!!,Reply,https://www.instagram.com/p/B8IGu_Nlv8Q/
121,jocelynluk89,2020-02-06T03:55:19.000Z,@dennney I wish this would happen to us,1 like,https://www.instagram.com/p/B8IGu_Nlv8Q/
122,jnelson1013,2020-02-06T12:41:00.000Z,😂😂,Reply,https://www.instagram.com/p/B8IGu_Nlv8Q/
123,nolove_wsherrell8347,2020-02-09T17:24:18.000Z,🤣🤣🤣🤣❤️,Reply,https://www.instagram.com/p/B8IGu_Nlv8Q/
124,catgramonthegram,2020-02-04T02:04:21.000Z,Song for Baby...for Bobby by John Denver..,Reply,https://www.instagram.com/p/B8IGu_Nlv8Q/
125,pechol,2020-02-04T02:10:27.000Z,😂👏,1 like,https://www.instagram.com/p/B8IGu_Nlv8Q/
126,sirmattyofpants,2020-02-04T02:19:52.000Z,September by Earth Wind and Fire,Reply,https://www.instagram.com/p/B8IGu_Nlv8Q/
127,rainbowfairyfluff,2020-02-04T02:22:44.000Z,Yeeeaaaa I'd just be like nope. (I don't sing in front of others.),1 like,https://www.instagram.com/p/B8IGu_Nlv8Q/
128,teawtheduchess,2020-02-04T02:31:33.000Z,@muva_loko,Reply,https://www.instagram.com/p/B8IGu_Nlv8Q/
129,indahlarasati_,2020-02-04T02:53:07.000Z,😂😂😂😂😂,Reply,https://www.instagram.com/p/B8IGu_Nlv8Q/
130,1lili.a,2020-02-04T03:11:58.000Z,😂😂,Reply,https://www.instagram.com/p/B8IGu_Nlv8Q/
131,live19125,2020-02-04T03:13:01.000Z,💘💖💕💕💖💕💖💕,Reply,https://www.instagram.com/p/B8IGu_Nlv8Q/
132,jotan4,2020-02-04T03:14:21.000Z,Oh you gotta get phil tan lol.  He’s practiced one song now for  34 years.,Reply,https://www.instagram.com/p/B8IGu_Nlv8Q/
133,daniella50705,2020-02-04T03:16:19.000Z,“All I Want” from hsmtmts written by: @olivia.rodrigo ❤️,Reply,https://www.instagram.com/p/B8IGu_Nlv8Q/
